Entidad,Municipio,Subdelegacion,Clues,Tipo,Nombre,Nivel,Situacion,Latitud,Longitud,Tipo Vialidad,Vialidad,Numero,Tipo Asentamiento,Asentamiento,CP,Direccion Completa,Nombre Completo
Veracruz,Coatzacoalcos,Veracruz,VZIST000062,Clinica Hospital,Coatzacoalcos,Segundo Nivel,Propia,18.1454,-94.4848,Calle,Nahuatl,S/N,Colonia,Unidad Habitacional FOVISSSTE,96537,"Calle Nahuatl S/N, Colonia Unidad Habitacional FOVISSSTE, Coatzacoalcos, Veracruz, CP. 96537",CH Coatzacoalcos
Veracruz,Agua Dulce,Veracruz,VZIST000832,Consultorio de Atención Familiar,Agua Dulce,Primer Nivel,Subrogada,18.1282,-94.1492,Calle,Francisco Villa,S/N,Colonia,Diaz Ordaz,96680,"Calle Francisco Villa S/N, Colonia Diaz Ordaz, Agua Dulce, Veracruz, CP. 96680",CAF Agua Dulce
Veracruz,Coatzacoalcos,Veracruz,VZIST000412,Consultorio de Atención Familiar,UH. FOVISSSTE No. 3 Coatzacoalcos,Primer Nivel,Convenio,18.1386,-94.4662,Calle,Acantos,S/N,Fraccionamiento,Unidad Habitacional FOVISSSTE 3ra Etapa,96537,"Calle Acantos S/N, Fraccionamiento Unidad Habitacional FOVISSSTE 3ra Etapa, Coatzacoalcos, Veracruz, CP. 96537",CAF UH. FOVISSSTE No. 3 Coatzacoalcos
Veracruz,Las Choapas,Veracruz,VZIST000465,Consultorio de Atención Familiar,Las Choapas,Primer Nivel,Rentada,17.8989,-94.0988,Calle,José Mariano Abasolo,S/N,Colonia,Anahuac,96980,"Calle José Mariano Abasolo S/N, Colonia Anahuac, Las Choapas, Veracruz, CP. 96980",CAF Las Choapas
Veracruz,San Andrés Tuxtla,Veracruz,VZIST000231,Clínica de Medicina Familiar,San Andrés Tuxtla,Primer Nivel,Propia,18.4504,-95.2204,Calle,Catemaco Esquina Calle No. 3,S/N,Fraccionamiento,San Andres,95740,"Calle Catemaco Esquina Calle No. 3 S/N, Fraccionamiento San Andres, San Andrés Tuxtla, Veracruz, CP. 95740",CMF San Andrés Tuxtla
Veracruz,Catemaco,Veracruz,VZIST000395,Consultorio de Atención Familiar,Catemaco,Primer Nivel,Subrogada,18.419,-95.1105,Calle,Venustiano Carranza,S/N,Colonia,Centro,95850,"Calle Venustiano Carranza S/N, Colonia Centro, Catemaco, Veracruz, CP. 95850",CAF Catemaco
Veracruz,Hueyapan de Ocampo,Veracruz,VZIST000511,Consultorio de Atención Familiar,Juan Díaz Covarrubias,Primer Nivel,Subrogada,18.1575,-95.1835,Calle,Miguel Aleman Entre Francisco Villa Y Josefa Ortiz ,S/N,Colonia,Juan Bosco,95860,"Calle Miguel Aleman Entre Francisco Villa Y Josefa Ortiz  S/N, Colonia Juan Bosco, Hueyapan de Ocampo, Veracruz, CP. 95860",CAF Juan Díaz Covarrubias
Veracruz,Juan Rodríguez Clara,Veracruz,VZIST000605,Consultorio de Atención Familiar,Juan Rodríguez Clara,Primer Nivel,Subrogada,18.0007,-95.3975,Calle,Constituyentes Esquina Ponciano Arriaga,S/N,Colonia,Benito Juárez,95693,"Calle Constituyentes Esquina Ponciano Arriaga S/N, Colonia Benito Juárez, Juan Rodríguez Clara, Veracruz, CP. 95693",CAF Juan Rodríguez Clara
Veracruz,Lerdo de Tejada,Veracruz,VZIST000132,Unidad de Medicina Familiar,Lerdo de Tejada,Primer Nivel,Propia,18.6329,-95.515,Calle,Marco Antonio Muñoz,S/N,Colonia,José María Martínez Ruíz,95281,"Calle Marco Antonio Muñoz S/N, Colonia José María Martínez Ruíz, Lerdo de Tejada, Veracruz, CP. 95281",UMF Lerdo de Tejada
Veracruz,Playa Vicente,Veracruz,VZIST000214,Unidad de Medicina Familiar,Playa Vicente,Primer Nivel,Propia,17.8299,-95.8071,Calle,Melchor Ocampo Esquina López Mateos,S/N,Colonia,Chapultepec,95600,"Calle Melchor Ocampo Esquina López Mateos S/N, Colonia Chapultepec, Playa Vicente, Veracruz, CP. 95600",UMF Playa Vicente
Veracruz,Santiago Tuxtla,Veracruz,VZIST000243,Unidad de Medicina Familiar,Santiago Tuxtla,Primer Nivel,Propia,18.4697,-95.3056,Calle,Nacastle,S/N,Colonia,Jardín,95834,"Calle Nacastle S/N, Colonia Jardín, Santiago Tuxtla, Veracruz, CP. 95834",UMF Santiago Tuxtla
Veracruz,José Azueta,Veracruz,VZIST000260,Unidad de Medicina Familiar,Villa Azueta,Primer Nivel,Propia,18.0808,-95.7139,Calle,Ignacio Allende Esquina Veracruz,S/N,Colonia,Venecia,95580,"Calle Ignacio Allende Esquina Veracruz S/N, Colonia Venecia, José Azueta, Veracruz, CP. 95580",UMF Villa Azueta
Veracruz,Isla,Veracruz,VZIST000523,Consultorio de Atención Familiar,Isla,Primer Nivel,Subrogada,18.0245,-95.5293,Calle,Raúl Sandoval,S/N,Colonia,Centro,95640,"Calle Raúl Sandoval S/N, Colonia Centro, Isla, Veracruz, CP. 95640",CAF Isla
Veracruz,Minatitlán,Veracruz,VZIST000156,Clínica de Medicina Familiar,Minatitlán,Primer Nivel,Propia,17.9909,-94.5662,Prolongación,Justo Sierra,S/N,Colonia,Nueva Minatitlan,96760,"Prolongación Justo Sierra S/N, Colonia Nueva Minatitlan, Minatitlán, Veracruz, CP. 96760",CMF Minatitlán
Veracruz,Cosoleacaque,Veracruz,VZIST000436,Consultorio de Atención Familiar,Cosoleacaque,Primer Nivel,Subrogada,17.9978,-94.635,Calle,Correos,S/N,Colonia,Centro,96350,"Calle Correos S/N, Colonia Centro, Cosoleacaque, Veracruz, CP. 96350",CAF Cosoleacaque
Veracruz,Hidalgotitlán,Veracruz,VZIST000494,Consultorio de Atención Familiar,Hidalgotitlán,Primer Nivel,Subrogada,17.7682,-94.6508,Calle,10 de Abril,S/N,Colonia,Gravera,96930,"Calle 10 de Abril S/N, Colonia Gravera, Hidalgotitlán, Veracruz, CP. 96930",CAF Hidalgotitlán
Veracruz,Jáltipan,Veracruz,VZIST000581,Consultorio de Atención Familiar,Jáltipan de Morelos,Primer Nivel,Subrogada,17.9608,-94.7203,Calle,Leandro Valle ,S/N,Colonia,Agraria,96290,"Calle Leandro Valle  S/N, Colonia Agraria, Jáltipan, Veracruz, CP. 96290",CAF Jáltipan de Morelos
Veracruz,Tatahuicapan de Juárez,Veracruz,VZIST000856,Consultorio de Atención Familiar,Tatahuicapan,Primer Nivel,Subrogada,18.2402,-94.7623,Calle,Acosta Lagunas,S/N,Pueblo,Acota Lagunes,95940,"Calle Acosta Lagunas S/N, Pueblo Acota Lagunes, Tatahuicapan de Juárez, Veracruz, CP. 95940",CAF Tatahuicapan
Veracruz,Martínez de la Torre,Veracruz,VZIST000144,Clínica de Medicina Familiar,Martínez de la Torre,Primer Nivel,Destino de Hecho,20.0609,-97.0626,Cerrada,Río Blanco,S/N,Colonia,Mirador Martínez De La Torre,93600,"Cerrada Río Blanco S/N, Colonia Mirador Martínez De La Torre, Martínez de la Torre, Veracruz, CP. 93600",CMF Martínez de la Torre
Veracruz,Misantla,Veracruz,VZIST000161,Unidad de Medicina Familiar,Misantla,Primer Nivel,Propia,19.9243,-96.8575,Calle,Venustiano Carranza,S/N,Colonia,Centro,93821,"Calle Venustiano Carranza S/N, Colonia Centro, Misantla, Veracruz, CP. 93821",UMF Misantla
Veracruz,Nautla,Veracruz,VZIST000622,Consultorio de Atención Familiar,Nautla,Primer Nivel,Subrogada,20.2087,-96.7722,Calle,Leona Vicario,S/N,Colonia,Gardenias,93800,"Calle Leona Vicario S/N, Colonia Gardenias, Nautla, Veracruz, CP. 93800",CAF Nautla
Veracruz,Tlapacoyan,Veracruz,VZIST000284,Unidad de Medicina Familiar,Tlapacoyan,Primer Nivel,Propia,19.963,-97.2213,Calle,San Jose Acateno,S/N,Colonia,Centro,93650,"Calle San Jose Acateno S/N, Colonia Centro, Tlapacoyan, Veracruz, CP. 93650",UMF Tlapacoyan
Veracruz,Vega de Alatorre,Veracruz,VZIST000791,Consultorio de Atención Familiar,Vega de Alatorre,Primer Nivel,Subrogada,20.028,-96.6462,Avenida,Benito Juarez,S/N,Colonia,Centro,93960,"Avenida Benito Juarez S/N, Colonia Centro, Vega de Alatorre, Veracruz, CP. 93960",CAF Vega de Alatorre
Veracruz,Acayucan,Veracruz,VZIST000016,Clínica de Medicina Familiar,Acayucan,Primer Nivel,Propia,17.9585,-94.9191,Calle,Juan de la Luz Enriquez,S/N,Colonia,Linda Vista,96026,"Calle Juan de la Luz Enriquez S/N, Colonia Linda Vista, Acayucan, Veracruz, CP. 96026",CMF Acayucan
Veracruz,Acayucan,Veracruz,VZIST000325,Consultorio de Atención Familiar,La Laguna,Primer Nivel,Subrogada,17.275,-94.507,Calle,La Laguna Caseta 1 Campamento Sagar,S/N,Colonia,Valle Del Huxpanapa,96997,"Calle La Laguna Caseta 1 Campamento Sagar S/N, Colonia Valle Del Huxpanapa, Acayucan, Veracruz, CP. 96997",CAF La Laguna
Veracruz,San Juan Evangelista,Veracruz,VZIST000692,Consultorio de Atención Familiar,San Juan Evangelista,Primer Nivel,Subrogada,17.8874,-95.1389,Calle,Francisco I Madero,S/N,Colonia,Centro,96120,"Calle Francisco I Madero S/N, Colonia Centro, San Juan Evangelista, Veracruz, CP. 96120",CAF San Juan Evangelista
Veracruz,Veracruz,Veracruz,VZIST000820,Clínica de Medicina Familiar,Heroica de Veracruz (Coyol),Primer Nivel,Propia,19.1694,-96.1621,Calle,Laguna del Rosario,S/N,Unidad Habitacional,El Coyol,91779,"Calle Laguna del Rosario S/N, Unidad Habitacional El Coyol, Veracruz, Veracruz, CP. 91779",CMF Heroica de Veracruz (Coyol)
Veracruz,Alvarado,Veracruz,VZIST000021,Unidad de Medicina Familiar,Alvarado,Primer Nivel,Propia,18.7739,-95.7644,Calle,Ignacio Ramírez,S/N,Colonia,Centro,95270,"Calle Ignacio Ramírez S/N, Colonia Centro, Alvarado, Veracruz, CP. 95270",UMF Alvarado
Veracruz,Cotaxtla,Veracruz,VZIST000441,Consultorio de Atención Familiar,La Capilla,Primer Nivel,Subrogada,18.8946,-96.2401,Calle,Campo Experimental Cotaxtla,S/N,Colonia,Villa Rica,94992,"Calle Campo Experimental Cotaxtla S/N, Colonia Villa Rica, Cotaxtla, Veracruz, CP. 94992",CAF La Capilla
Veracruz,Tlalixcoyan,Veracruz,VZIST000762,Consultorio de Atención Familiar,Piedras Negras,Primer Nivel,Subrogada,18.7704,-96.1721,Calle,3 de Diciembre,5,Zona Comercial,Piedras Negras,95226,"Calle 3 de Diciembre 5, Zona Comercial Piedras Negras, Tlalixcoyan, Veracruz, CP. 95226",CAF Piedras Negras
Veracruz,Soledad de Doblado,Veracruz,VZIST000704,Consultorio de Atención Familiar,Soledad de Doblado,Primer Nivel,Subrogada,19.0485,-96.4243,Calle,Zaragoza,S/N,Colonia,Soledad D Edoblado Col Sonora,94240,"Calle Zaragoza S/N, Colonia Soledad D Edoblado Col Sonora, Soledad de Doblado, Veracruz, CP. 94240",CAF Soledad de Doblado
Veracruz,Tlacotalpan,Veracruz,VZIST000750,Consultorio de Atención Familiar,Tlacotalpan,Primer Nivel,Subrogada,18.6142,-95.6591,Calle,Manuel María Alegre,S/N,Colonia,Centro,95460,"Calle Manuel María Alegre S/N, Colonia Centro, Tlacotalpan, Veracruz, CP. 95460",CAF Tlacotalpan
Veracruz,La Antigua,Veracruz,VZIST000033,Unidad de Medicina Familiar,Cd. José Cardel,Primer Nivel,Propia,19.3814,-96.3782,Calle,Bugambilias,S/N,Ciudad,El Pado,91653,"Calle Bugambilias S/N, Ciudad El Pado, La Antigua, Veracruz, CP. 91653",UMF Cd. José Cardel
Veracruz,Ursulo Galván,Veracruz,VZIST000786,Consultorio de Atención Familiar,Zempoala,Primer Nivel,Subrogada,19.4426,-96.4071,Calle,Pedro Hernández Sur,S/N,Colonia,Centro,91667,"Calle Pedro Hernández Sur S/N, Colonia Centro, Ursulo Galván, Veracruz, CP. 91667",CAF Zempoala
Veracruz,Medellín de Bravo,Veracruz,VZIST000610,Consultorio de Atención Familiar,Paso del Toro,Primer Nivel,Subrogada,19.0378,-96.1365,Calle,Veracruz,S/N,Pueblo,Paso Del Toro,94277,"Calle Veracruz S/N, Pueblo Paso Del Toro, Medellín de Bravo, Veracruz, CP. 94277",CAF Paso del Toro
Veracruz,Veracruz,Veracruz,VZIST000803,Consultorio de Atención Familiar,UH. FOVISSSTE Estatuto Jurídico,Primer Nivel,Convenio,19.1559,-96.1186,Calle,Río Tuxtla,S/N,Unidad Habitacional,Estatuto Jurídico,91940,"Calle Río Tuxtla S/N, Unidad Habitacional Estatuto Jurídico, Veracruz, Veracruz, CP. 91940",CAF UH. FOVISSSTE Estatuto Jurídico
Veracruz,Veracruz,Veracruz,VZIST000815,Consultorio de Atención Familiar,UH. FOVISSSTE Las Hortalizas,Primer Nivel,Convenio,19.2104,-96.1878,Calle,del Limón,S/N,Colonia,Benito Juárez,91808,"Calle del Limón S/N, Colonia Benito Juárez, Veracruz, Veracruz, CP. 91808",CAF UH. FOVISSSTE Las Hortalizas
Veracruz,Veracruz,Veracruz,VZIST000371,Consultorio de Atención Familiar,UH. FOVISSSTE Floresta,Primer Nivel,Convenio,19.1495,-96.1354,Calle,Maple,S/N,Fraccionamiento,Floresta,91653,"Calle Maple S/N, Fraccionamiento Floresta, Veracruz, Veracruz, CP. 91653",CAF UH. FOVISSSTE Floresta
Yucatán,Mérida,Yucatán,YNIST000112,Clínica de Medicina Familiar con Especialidades y Quirófano,Mérida (Col. Lindavista),Segundo Nivel,Propia,21.0121,-89.6569,Calle,19-B,S/N,Ciudad,Pedregales De Linda Vista,97219,"Calle 19-B S/N, Ciudad Pedregales De Linda Vista, Mérida, Yucatán, CP. 97219",CMFEQ Mérida (Col. Lindavista)
Yucatán,Mérida,Yucatán,YNIST000136,Unidad de Medicina Familiar,UHF. San Carlos,Primer Nivel,Propia,21.0139,-89.5849,Calle,10,S/N,Ciudad,Mérida,97217,"Calle 10 S/N, Ciudad Mérida, Mérida, Yucatán, CP. 97217",UMF UHF. San Carlos
Yucatán,Progreso,Yucatán,YNIST000071,Unidad de Medicina Familiar,Progreso,Primer Nivel,Propia,21.2809,-89.6584,Calle,72,S/N,Ciudad,Progreso,97320,"Calle 72 S/N, Ciudad Progreso, Progreso, Yucatán, CP. 97320",UMF Progreso
Yucatán,Dzidzantún,Yucatán,YNIST000013,Unidad de Medicina Familiar,Dzidzantún,Primer Nivel,Propia,21.2485,-89.0381,Calle,19,S/N,Pueblo,Dzidzantun,97500,"Calle 19 S/N, Pueblo Dzidzantun, Dzidzantún, Yucatán, CP. 97500",UMF Dzidzantún
Yucatán,Izamal,Yucatán,YNIST000025,Unidad de Medicina Familiar,Izamal,Primer Nivel,Propia,20.936,-89.0196,Calle,32,S/N,Pueblo,Izamal,97540,"Calle 32 S/N, Pueblo Izamal, Izamal, Yucatán, CP. 97540",UMF Izamal
Yucatán,Maxcanú,Yucatán,YNIST000124,Unidad de Medicina Familiar,Maxcanú,Primer Nivel,Propia,20.588,-90.0007,Calle,22,S/N,Pueblo,Maxcanu,97800,"Calle 22 S/N, Pueblo Maxcanu, Maxcanú, Yucatán, CP. 97800",UMF Maxcanú
Yucatán,Motul,Yucatán,YNIST000042,Unidad de Medicina Familiar,Motul de Felipe Carrillo Puerto,Primer Nivel,Propia,21.1011,-89.2842,Calle,28,S/N,Pueblo,Motul,97430,"Calle 28 S/N, Pueblo Motul, Motul, Yucatán, CP. 97430",UMF Motul de Felipe Carrillo Puerto
Yucatán,Muna,Yucatán,YNIST000182,Unidad de Medicina Familiar,Muna de Leopoldo Arana Cabrera,Primer Nivel,Propia,20.4889,-89.7236,Calle,21,S/N,Pueblo,Muna,97840,"Calle 21 S/N, Pueblo Muna, Muna, Yucatán, CP. 97840",UMF Muna de Leopoldo Arana Cabrera
Yucatán,Oxkutzcab,Yucatán,YNIST000054,Unidad de Medicina Familiar,Oxkutzcab,Primer Nivel,Propia,20.3,-89.4072,Calle,36 X 51,S/N,Pueblo,Oxkutzcab,97880,"Calle 36 X 51 S/N, Pueblo Oxkutzcab, Oxkutzcab, Yucatán, CP. 97880",UMF Oxkutzcab
Yucatán,Peto,Yucatán,YNIST000066,Unidad de Medicina Familiar,Peto,Primer Nivel,Propia,20.1187,-88.9235,Calle,45,S/N,Pueblo,Peto,97930,"Calle 45 S/N, Pueblo Peto, Peto, Yucatán, CP. 97930",UMF Peto
Yucatán,Tekax,Yucatán,YNIST000083,Unidad de Medicina Familiar,Tekax de Álvaro Obregón,Primer Nivel,Propia,20.2029,-89.2865,Calle,48,S/N,Ciudad,Tekax,97970,"Calle 48 S/N, Ciudad Tekax, Tekax, Yucatán, CP. 97970",UMF Tekax de Álvaro Obregón
Yucatán,Ticul,Yucatán,YNIST000095,Unidad de Medicina Familiar,Ticul,Primer Nivel,Propia,20.4124,-89.5351,Calle,24,S/N,Pueblo,Ticul,97862,"Calle 24 S/N, Pueblo Ticul, Ticul, Yucatán, CP. 97862",UMF Ticul
Yucatán,Tizimín,Yucatán,YNIST000165,Unidad de Medicina Familiar,Tizimín,Primer Nivel,Propia,21.1546,-88.1451,Calle,31,S/N,Ciudad,Tizimin,97702,"Calle 31 S/N, Ciudad Tizimin, Tizimín, Yucatán, CP. 97702",UMF Tizimín
Yucatán,Tixkokob,Yucatán,YNIST000153,Consultorio de Atención Familiar,Tixkokob,Primer Nivel,Rentada,21.0034,-89.3969,Calle,21,S/N,Pueblo,Tixkokob,97470,"Calle 21 S/N, Pueblo Tixkokob, Tixkokob, Yucatán, CP. 97470",CAF Tixkokob
Yucatán,Valladolid,Yucatán,YNIST000100,Unidad de Medicina Familiar,Valladolid,Primer Nivel,Propia,20.6936,-88.2158,Calle,60,S/N,Ciudad,Valladolid,97784,"Calle 60 S/N, Ciudad Valladolid, Valladolid, Yucatán, CP. 97784",UMF Valladolid
Yucatán,Mérida,Yucatán,YNIST000170,Clinica Hospital,Mérida,Segundo Nivel,App,20.9742,-89.6914,Calle,21 Tablaje 40638,S/N,Colonia,Comisaria De Susula,97314,"Calle 21 Tablaje 40638 S/N, Colonia Comisaria De Susula, Mérida, Yucatán, CP. 97314",CH Mérida
Zacatecas,Zacatecas,Zacatecas,ZSIST000160,Hospital General,Zacatecas,Segundo Nivel,Propia,22.7651,-102.577,Boulevard,Adolfo López Mateos,S/N,Colonia,Centro,98000,"Boulevard Adolfo López Mateos S/N, Colonia Centro, Zacatecas, Zacatecas, CP. 98000",HG Zacatecas
Zacatecas,Calera,Zacatecas,ZSIST000015,Unidad de Medicina Familiar,Víctor Calera Rosales,Primer Nivel,Propia,22.9553,-102.7085,Avenida,5 de Mayo Norte,S/N,Colonia,Centro,98502,"Avenida 5 de Mayo Norte S/N, Colonia Centro, Calera, Zacatecas, CP. 98502",UMF Víctor Calera Rosales
Zacatecas,Concepción del Oro,Zacatecas,ZSIST000020,Unidad de Medicina Familiar,Concepción del Oro,Primer Nivel,Propia,24.6151,-101.4201,Calle,Lerdo de Tejada,S/N,Colonia,Centro,98200,"Calle Lerdo de Tejada S/N, Colonia Centro, Concepción del Oro, Zacatecas, CP. 98200",UMF Concepción del Oro
Zacatecas,Villa González Ortega,Zacatecas,ZSIST000196,Consultorio de Atención Familiar,Estancia de Animas,Primer Nivel,Subrogada,22.4847,-101.9974,Calle,Benito Juarez  ,S/N,Colonia,Centro,98870,"Calle Benito Juarez   S/N, Colonia Centro, Villa González Ortega, Zacatecas, CP. 98870",CAF Estancia de Animas
Zacatecas,Jalpa,Zacatecas,ZSIST000056,Unidad de Medicina Familiar,Jalpa,Primer Nivel,Propia,21.6317,-102.9746,Calle,Colon,S/N,Colonia,Centro,99600,"Calle Colon S/N, Colonia Centro, Jalpa, Zacatecas, CP. 99600",UMF Jalpa
Zacatecas,Jerez,Zacatecas,ZSIST000061,Unidad de Medicina Familiar,Jerez,Primer Nivel,Propia,22.6597,-102.9838,Calle,Deportiva,S/N,Ciudad,Cervantes Corona,99315,"Calle Deportiva S/N, Ciudad Cervantes Corona, Jerez, Zacatecas, CP. 99315",UMF Jerez
Zacatecas,Juchipila,Zacatecas,ZSIST000085,Unidad de Medicina Familiar,Juchipila,Primer Nivel,Propia,21.4185,-103.1153,Calle,Ruiseñor,S/N,Ciudad,Reina Elena,99960,"Calle Ruiseñor S/N, Ciudad Reina Elena, Juchipila, Zacatecas, CP. 99960",UMF Juchipila
Zacatecas,Loreto,Zacatecas,ZSIST000090,Unidad de Medicina Familiar,Loreto,Primer Nivel,Propia,22.2786,-101.988,Calle,Ing. Jose Maria Corella,S/N,Colonia,Centro,98833,"Calle Ing. Jose Maria Corella S/N, Colonia Centro, Loreto, Zacatecas, CP. 98833",UMF Loreto
Zacatecas,Luis Moya,Zacatecas,ZSIST000201,Consultorio de Atención Familiar,Luis Moya,Primer Nivel,Subrogada,22.4308,-102.251,Calle,Nicolas Bravo ,S/N,Colonia,Centro,98770,"Calle Nicolas Bravo  S/N, Colonia Centro, Luis Moya, Zacatecas, CP. 98770",CAF Luis Moya
Zacatecas,Monte Escobedo,Zacatecas,ZSIST000213,Consultorio de Atención Familiar,Monte Escobedo,Primer Nivel,Subrogada,22.3038,-103.5641,Calle,Martínez López,S/N,Colonia,Centro,99400,"Calle Martínez López S/N, Colonia Centro, Monte Escobedo, Zacatecas, CP. 99400",CAF Monte Escobedo
Zacatecas,Ojocaliente,Zacatecas,ZSIST000102,Unidad de Medicina Familiar,Ojocaliente,Primer Nivel,Propia,22.5766,-102.263,Boulevard,Prudencio García,S/N,Colonia,Centro,98700,"Boulevard Prudencio García S/N, Colonia Centro, Ojocaliente, Zacatecas, CP. 98700",UMF Ojocaliente
Zacatecas,Pinos,Zacatecas,ZSIST000114,Unidad de Medicina Familiar,Pinos,Primer Nivel,Propia,22.2993,-101.5721,Calle,Tlaxcala,S/N,Colonia,Centro,98920,"Calle Tlaxcala S/N, Colonia Centro, Pinos, Zacatecas, CP. 98920",UMF Pinos
Zacatecas,Tabasco,Zacatecas,ZSIST000225,Consultorio de Atención Familiar,Tabasco,Primer Nivel,Subrogada,21.8653,-102.9122,Calle,Santos Degollado ,S/N,Colonia,Centro,99630,"Calle Santos Degollado  S/N, Colonia Centro, Tabasco, Zacatecas, CP. 99630",CAF Tabasco
Zacatecas,Teúl de González Ortega,Zacatecas,PENDIENTE,Consultorio de Atención Familiar,Teúl de González Ortega,Primer Nivel,Subrogada,21.4645,-103.4646,Calle,Corregidora,S/N,Colonia,Téul De González Ortega,99800,"Calle Corregidora S/N, Colonia Téul De González Ortega, Teúl de González Ortega, Zacatecas, CP. 99800",CAF Teúl de González Ortega
Zacatecas,Tlaltenango de Sánchez Román,Zacatecas,ZSIST000143,Unidad de Medicina Familiar,Tlaltenango de Sánchez Román,Primer Nivel,Propia,21.7817,-103.3062,Calle,Niños Heroes,S/N,Colonia,Centro,99700,"Calle Niños Heroes S/N, Colonia Centro, Tlaltenango de Sánchez Román, Zacatecas, CP. 99700",UMF Tlaltenango de Sánchez Román
Zacatecas,Guadalupe,Zacatecas,ZSIST000184,Unidad de Medicina Familiar,Hacienda Troncoso,Primer Nivel,En Proceso de Regularización,22.7333,-102.366,Calle,Adolfo López Mateos,S/N,Barrio,Embarcacion,98640,"Calle Adolfo López Mateos S/N, Barrio Embarcacion, Guadalupe, Zacatecas, CP. 98640",UMF Hacienda Troncoso
Zacatecas,Villanueva,Zacatecas,ZSIST000324,Consultorio de Atención Familiar,Villanueva,Primer Nivel,Convenio,22.3574,-102.8838,Calle,Morfin Chávez,S/N,Colonia,Centro,9500,"Calle Morfin Chávez S/N, Colonia Centro, Villanueva, Zacatecas, CP. 9500",CAF Villanueva
Zacatecas,Cuauhtémoc,Zacatecas,ZSIST000266,Consultorio de Atención Familiar,Cd. Cuauhtémoc,Primer Nivel,Subrogada,22.4529,-102.3512,Calle,San Juan de Dios,S/N,Ciudad,La Gavia,98613,"Calle San Juan de Dios S/N, Ciudad La Gavia, Cuauhtémoc, Zacatecas, CP. 98613",CAF Cd. Cuauhtémoc
Zacatecas,Nochistlán de Mejía,Zacatecas,ZSIST000353,Unidad de Medicina Familiar,Nochistlán,Primer Nivel,Propia,21.3583,-102.8441,Calle,Moyahua ,S/N,Colonia,Centro,99900,"Calle Moyahua  S/N, Colonia Centro, Nochistlán de Mejía, Zacatecas, CP. 99900",UMF Nochistlán
Zacatecas,Villa García,Zacatecas,ZSIST000271,Consultorio de Atención Familiar,Villa García,Primer Nivel,Subrogada,22.1597,-101.955,Calle,Guadalupe,S/N,Colonia,Centro,98900,"Calle Guadalupe S/N, Colonia Centro, Villa García, Zacatecas, CP. 98900",CAF Villa García
Zacatecas,Fresnillo,Zacatecas,ZSIST000032,Clinica Hospital,Fresnillo,Segundo Nivel,Propia,23.1828,-102.8779,Avenida,Sonora,S/N,Ciudad,Tecnológica,99020,"Avenida Sonora S/N, Ciudad Tecnológica, Fresnillo, Zacatecas, CP. 99020",CH Fresnillo
Zacatecas,Cañitas de Felipe Pescador,Zacatecas,ZSIST000394,Consultorio de Atención Familiar,Cañitas de Felipe Pescador,Primer Nivel,Convenio,23.607,-102.7263,Calle,Benjamin Mendez,S/N,Colonia,Centro,98480,"Calle Benjamin Mendez S/N, Colonia Centro, Cañitas de Felipe Pescador, Zacatecas, CP. 98480",CAF Cañitas de Felipe Pescador
Zacatecas,Chalchihuites,Zacatecas,ZSIST000300,Consultorio de Atención Familiar,Chalchihuites,Primer Nivel,Subrogada,23.4751,-103.885,Calle,Hidalgo Oriente,S/N,Colonia,Centro,99260,"Calle Hidalgo Oriente S/N, Colonia Centro, Chalchihuites, Zacatecas, CP. 99260",CAF Chalchihuites
Zacatecas,Juan Aldama,Zacatecas,ZSIST000073,Unidad de Medicina Familiar,Juan Aldama,Primer Nivel,Propia,24.2894,-103.3923,Calle,Morelos,S/N,Colonia,Centro,98300,"Calle Morelos S/N, Colonia Centro, Juan Aldama, Zacatecas, CP. 98300",UMF Juan Aldama
Zacatecas,General Francisco R. Murguía,Zacatecas,ZSIST000312,Consultorio de Atención Familiar,Nieves,Primer Nivel,Subrogada,23.9962,-103.0206,Calle,Tacuba ,S/N,Colonia,Centro,98350,"Calle Tacuba  S/N, Colonia Centro, General Francisco R. Murguía, Zacatecas, CP. 98350",CAF Nieves
Zacatecas,Río Grande,Zacatecas,ZSIST000126,Unidad de Medicina Familiar,Río Grande,Primer Nivel,Propia,23.8228,-103.0318,Calle,Insurgentes,S/N,Colonia,Centro,98420,"Calle Insurgentes S/N, Colonia Centro, Río Grande, Zacatecas, CP. 98420",UMF Río Grande
Zacatecas,Sain Alto,Zacatecas,ZSIST000365,Consultorio de Atención Familiar,Saín Alto,Primer Nivel,En Proceso de Regularización,23.5774,-103.2491,Calle,Victoria,S/N,Colonia,Centro,99130,"Calle Victoria S/N, Colonia Centro, Sain Alto, Zacatecas, CP. 99130",CAF Saín Alto
Zacatecas,Sombrerete,Zacatecas,ZSIST000131,Unidad de Medicina Familiar,Sombrerete,Primer Nivel,Propia,23.6455,-103.6496,Calle,Magnecio Y Mercurio,S/N,Colonia,Centro,99104,"Calle Magnecio Y Mercurio S/N, Colonia Centro, Sombrerete, Zacatecas, CP. 99104",UMF Sombrerete
Zacatecas,Valparaíso,Zacatecas,ZSIST000155,Unidad de Medicina Familiar,Valparaíso,Primer Nivel,Propia,22.7712,-103.577,Calle,Hacienda San Antonio de Padua ,S/N,Ciudad,Lomas Del Paraiso,99259,"Calle Hacienda San Antonio de Padua  S/N, Ciudad Lomas Del Paraiso, Valparaíso, Zacatecas, CP. 99259",UMF Valparaíso
